store_id,sku_id,stock_on_hand,reorder_point,safety_stock,last_restock_date,forecasted_daily_demand,sku_name,category,subcategory,brand,unit_price,cost_price,store_name,city,store_type,forecast_7d_demand,forecast_14d_demand,forecast_30d_demand,days_of_supply,days_since_last_restock,inventory_value_cost,inventory_value_retail,risk_status,risk_priority,risk_reason,recommended_action,is_gt_stockout,is_gt_slowmover
ST15,SKU00532,113,33,7,2025-05-10T00:00:00.000,1.8391607926374551,CleanWave Coffee Large,Beverages,Coffee,CleanWave,94.81,61.5,Islamabad Convenience Store #15,Islamabad,Convenience Store,12.874125548462185,25.74825109692437,55.174823779123656,61.44106619299553,235,6949.5,10713.53,HIGH_OVERSTOCK,5,Excess inventory (61 days of supply vs 45-day target); exceeds reorder capacity.,Freeze Replenishment & Reallocate Inventory,false,true
ST27,SKU01818,158,41,13,2025-05-16T00:00:00.000,1.8811942447156045,CleanWave Surface Cleaners 2L,Home Care,Surface Cleaners,CleanWave,472.39,301.8,Rawalpindi Supermarket #27,Rawalpindi,Supermarket,13.168359713009231,26.336719426018462,56.43582734146813,83.98920018165703,229,47684.4,74637.62,HIGH_OVERSTOCK,5,Excess inventory (84 days of supply vs 45-day target); exceeds reorder capacity.,Freeze Replenishment & Reallocate Inventory,false,true
ST25,SKU00991,189,46,23,2025-08-16T00:00:00.000,1.8811942447156045,PurePlus Cookware 100g,Home & Kitchen,Cookware,PurePlus,226.46,127.96,Quetta Convenience Store #25,Quetta,Convenience Store,13.168359713009231,26.336719426018462,56.43582734146813,100.46809388818467,137,24184.44,42800.94,HIGH_OVERSTOCK,5,Excess inventory (100 days of supply vs 45-day target); exceeds reorder capacity.,Freeze Replenishment & Reallocate Inventory,false,false
ST06,SKU04913,0,26,9,2025-08-29T00:00:00.000,5.496062211137505,TrueTaste OTC Medicine 2kg,Health & Wellness,OTC Medicine,TrueTaste,466.91,344.29,Sukkur Hypermarket #06,Sukkur,Hypermarket,38.472435477962534,76.94487095592507,164.88186633412516,0.0,124,0.0,0.0,CRITICAL_STOCKOUT,1,Zero physical stock on hand; active unfulfilled demand (5.5 units/day).,Emergency Expedited Replenishment PO,true,false
ST04,SKU04315,0,76,24,2025-10-08T00:00:00.000,1.8894124809847073,HealthFirst Laundry Small,Home Care,Laundry,HealthFirst,497.47,322.69,Multan Supermarket #04,Multan,Supermarket,13.225887366892952,26.451774733785903,56.68237442954122,0.0,84,0.0,0.0,CRITICAL_STOCKOUT,1,Zero physical stock on hand; active unfulfilled demand (1.9 units/day).,Emergency Expedited Replenishment PO,false,false
ST28,SKU04443,111,22,11,2025-08-16T00:00:00.000,1.8798979462629979,QuickBite Sugar & Salt Medium,Grocery,Sugar & Salt,QuickBite,152.19,116.32,Karachi Supermarket #28,Karachi,Supermarket,13.159285623840985,26.31857124768197,56.39693838788994,59.04575842569227,137,12911.519999999999,16893.09,HIGH_OVERSTOCK,5,Excess inventory (59 days of supply vs 45-day target); exceeds reorder capacity.,Freeze Replenishment & Reallocate Inventory,false,true
ST26,SKU00169,0,23,9,2025-08-10T00:00:00.000,3.746660454325167,DailyBest Office Supplies 500ml,Stationery & Office,Office Supplies,DailyBest,95.37,60.41,Lahore Convenience Store #26,Lahore,Convenience Store,26.22662318027617,52.45324636055234,112.39981362975502,0.0,143,0.0,0.0,CRITICAL_STOCKOUT,1,Zero physical stock on hand; active unfulfilled demand (3.7 units/day).,Emergency Expedited Replenishment PO,true,false
ST12,SKU02449,0,79,18,2025-10-02T00:00:00.000,1.9041002257176938,EverydayPlus Notebooks 2kg,Stationery & Office,Notebooks,EverydayPlus,137.83,99.61,Hyderabad Convenience Store #12,Hyderabad,Convenience Store,13.328701580023857,26.657403160047714,57.12300677153081,0.0,90,0.0,0.0,CRITICAL_STOCKOUT,1,Zero physical stock on hand; active unfulfilled demand (1.9 units/day).,Emergency Expedited Replenishment PO,true,false
ST10,SKU03837,299,50,24,2025-07-08T00:00:00.000,0.1,GoldenHarvest Eggs 500ml,Dairy & Bakery,Eggs,GoldenHarvest,197.06,137.67,Rawalpindi Convenience Store #10,Rawalpindi,Convenience Store,0.7000000000000001,1.4000000000000001,3.0,2990.0,176,41163.329999999994,58920.94,CRITICAL_OVERSTOCK,4,Excess stock (299 units = 2990 days supply); stale restock (176 days ago); stagnant demand.,Execute Clearance Markdown / Flash Promotion,false,true
ST05,SKU03493,319,68,27,2025-05-31T00:00:00.000,0.1,CityFresh Office Supplies 500g,Stationery & Office,Office Supplies,CityFresh,216.47,120.23,Karachi Supermarket #05,Karachi,Supermarket,0.7000000000000001,1.4000000000000001,3.0,3190.0,214,38353.37,69053.93,CRITICAL_OVERSTOCK,4,Excess stock (319 units = 3190 days supply); stale restock (214 days ago); stagnant demand.,Execute Clearance Markdown / Flash Promotion,false,false
ST22,SKU04894,113,33,13,2025-08-26T00:00:00.000,1.8833394475341698,CleanWave Ready Meals 2kg,Frozen Foods,Ready Meals,CleanWave,262.59,199.49,Islamabad Hypermarket #22,Islamabad,Hypermarket,13.18337613273919,26.36675226547838,56.500183426025096,59.99980521193316,127,22542.370000000003,29672.67,HIGH_OVERSTOCK,5,Excess inventory (60 days of supply vs 45-day target); exceeds reorder capacity.,Freeze Replenishment & Reallocate Inventory,false,false
ST13,SKU03088,0,97,40,2025-08-14T00:00:00.000,5.684860690375014,GoldenHarvest Notebooks Pack of 6,Stationery & Office,Notebooks,GoldenHarvest,223.55,153.21,Multan Convenience Store #13,Multan,Convenience Store,39.7940248326251,79.5880496652502,170.5458207112504,0.0,139,0.0,0.0,CRITICAL_STOCKOUT,1,Zero physical stock on hand; active unfulfilled demand (5.7 units/day).,Emergency Expedited Replenishment PO,false,false
ST30,SKU02503,0,21,6,2025-10-10T00:00:00.000,1.8956337222819768,PremiumSelect Notebooks 100g,Stationery & Office,Notebooks,PremiumSelect,280.9,220.49,Multan Hypermarket #30,Multan,Hypermarket,13.269436055973838,26.538872111947676,56.8690116684593,0.0,82,0.0,0.0,CRITICAL_STOCKOUT,1,Zero physical stock on hand; active unfulfilled demand (1.9 units/day).,Emergency Expedited Replenishment PO,false,false
ST30,SKU04489,0,74,37,2025-08-22T00:00:00.000,1.8989600721622144,PureLife OTC Medicine 250g,Health & Wellness,OTC Medicine,PureLife,251.01,200.07,Multan Hypermarket #30,Multan,Hypermarket,13.2927205051355,26.585441010271,56.96880216486643,0.0,131,0.0,0.0,CRITICAL_STOCKOUT,1,Zero physical stock on hand; active unfulfilled demand (1.9 units/day).,Emergency Expedited Replenishment PO,true,false
ST25,SKU04145,249,48,21,2025-05-20T00:00:00.000,1.8258194605469893,CleanWave Notebooks 100g,Stationery & Office,Notebooks,CleanWave,293.61,224.88,Quetta Convenience Store #25,Quetta,Convenience Store,12.780736223828924,25.56147244765785,54.77458381640968,136.37712018109565,225,55995.119999999995,73108.89,CRITICAL_OVERSTOCK,4,Excess stock (249 units = 136 days supply); stale restock (225 days ago); stagnant demand.,Execute Clearance Markdown / Flash Promotion,false,true
ST16,SKU04554,165,51,13,2025-05-25T00:00:00.000,0.1,UrbanBite Home Decor Pack of 12,Home & Kitchen,Home Decor,UrbanBite,2001.13,1393.38,Lahore Convenience Store #16,Lahore,Convenience Store,0.7000000000000001,1.4000000000000001,3.0,1650.0,220,229907.7,330186.45,CRITICAL_OVERSTOCK,4,Excess stock (165 units = 1650 days supply); stale restock (220 days ago); stagnant demand.,Execute Clearance Markdown / Flash Promotion,false,false
ST06,SKU01880,95,29,10,2025-06-11T00:00:00.000,1.9172291736788316,GreenValley Men's Grooming 250ml,Personal Care,Men's Grooming,GreenValley,509.53,335.86,Sukkur Hypermarket #06,Sukkur,Hypermarket,13.42060421575182,26.84120843150364,57.51687521036495,49.55067516405011,203,31906.7,48405.35,HIGH_OVERSTOCK,5,Excess inventory (50 days of supply vs 45-day target); exceeds reorder capacity.,Freeze Replenishment & Reallocate Inventory,false,true
ST06,SKU01651,103,20,4,2025-05-15T00:00:00.000,1.8833394475341698,CrispKing Sugar & Salt 500ml,Grocery,Sugar & Salt,CrispKing,107.72,76.21,Sukkur Hypermarket #06,Sukkur,Hypermarket,13.18337613273919,26.36675226547838,56.500183426025096,54.69008793654084,230,7849.629999999999,11095.16,HIGH_OVERSTOCK,5,Excess inventory (55 days of supply vs 45-day target); exceeds reorder capacity.,Freeze Replenishment & Reallocate Inventory,false,true
ST07,SKU02519,259,45,9,2025-07-01T00:00:00.000,3.716965539367119,PremiumSelect Pulses & Lentils Medium,Grocery,Pulses & Lentils,PremiumSelect,421.03,297.43,Peshawar Hypermarket #07,Peshawar,Hypermarket,26.018758775569832,52.037517551139665,111.50896618101358,69.68049535484784,183,77034.37,109046.76999999999,HIGH_OVERSTOCK,5,Excess inventory (70 days of supply vs 45-day target); exceeds reorder capacity.,Freeze Replenishment & Reallocate Inventory,false,false
ST26,SKU01337,98,21,8,2025-05-07T00:00:00.000,1.8811942447156045,ZestyCo Coffee 2kg,Beverages,Coffee,ZestyCo,226.99,146.63,Lahore Convenience Store #26,Lahore,Convenience Store,13.168359713009231,26.336719426018462,56.43582734146813,52.09456720128094,238,14369.74,22245.02,HIGH_OVERSTOCK,5,Excess inventory (52 days of supply vs 45-day target); exceeds reorder capacity.,Freeze Replenishment & Reallocate Inventory,false,true
ST07,SKU04505,128,29,9,2025-07-29T00:00:00.000,1.8811942447156045,SoftTouch Energy Drinks 500ml,Beverages,Energy Drinks,SoftTouch,120.68,80.84,Peshawar Hypermarket #07,Peshawar,Hypermarket,13.168359713009231,26.336719426018462,56.43582734146813,68.04188369146898,155,10347.52,15447.04,HIGH_OVERSTOCK,5,Excess inventory (68 days of supply vs 45-day target); exceeds reorder capacity.,Freeze Replenishment & Reallocate Inventory,false,true
ST15,SKU04854,147,45,14,2025-07-22T00:00:00.000,0.1,SparkleClean Batteries Pack of 12,Electronics & Accessories,Batteries,SparkleClean,1401.83,1096.57,Islamabad Convenience Store #15,Islamabad,Convenience Store,0.7000000000000001,1.4000000000000001,3.0,1470.0,162,161195.78999999998,206069.00999999998,CRITICAL_OVERSTOCK,4,Excess stock (147 units = 1470 days supply); stale restock (162 days ago); stagnant demand.,Execute Clearance Markdown / Flash Promotion,false,false
ST27,SKU01939,299,55,24,2025-08-31T00:00:00.000,0.1,HealthFirst Milk Medium,Dairy & Bakery,Milk,HealthFirst,297.93,222.4,Rawalpindi Supermarket #27,Rawalpindi,Supermarket,0.7000000000000001,1.4000000000000001,3.0,2990.0,122,66497.6,89081.07,CRITICAL_OVERSTOCK,4,Excess stock (299 units = 2990 days supply); stale restock (122 days ago); stagnant demand.,Execute Clearance Markdown / Flash Promotion,false,false
ST20,SKU02983,0,77,25,2025-09-05T00:00:00.000,1.898749285165154,SparkleClean Kids Wear 2kg,Apparel & Footwear,Kids Wear,SparkleClean,1062.71,713.11,Multan Hypermarket #20,Multan,Hypermarket,13.291244996156077,26.582489992312155,56.96247855495462,0.0,117,0.0,0.0,CRITICAL_STOCKOUT,1,Zero physical stock on hand; active unfulfilled demand (1.9 units/day).,Emergency Expedited Replenishment PO,false,false
ST18,SKU00170,178,35,14,2025-05-24T00:00:00.000,1.8816654718800827,ZestyCo Men's Wear 2L,Apparel & Footwear,Men's Wear,ZestyCo,1241.29,909.39,Karachi Supermarket #18,Karachi,Supermarket,13.171658303160578,26.343316606321157,56.44996415640248,94.59704855090406,221,161871.41999999998,220949.62,HIGH_OVERSTOCK,5,Excess inventory (95 days of supply vs 45-day target); exceeds reorder capacity.,Freeze Replenishment & Reallocate Inventory,false,true
ST04,SKU02221,279,59,25,2025-08-31T00:00:00.000,1.8798979462629979,DailyBest Spices & Seasoning Small,Grocery,Spices & Seasoning,DailyBest,125.4,87.43,Multan Supermarket #04,Multan,Supermarket,13.159285623840985,26.31857124768197,56.39693838788994,148.4123117186319,122,24392.97,34986.6,CRITICAL_OVERSTOCK,4,Excess stock (279 units = 148 days supply); stale restock (122 days ago); stagnant demand.,Execute Clearance Markdown / Flash Promotion,false,true
ST09,SKU00350,261,47,19,2025-06-30T00:00:00.000,1.8816654718800827,BasicNeeds Laundry Medium,Home Care,Laundry,BasicNeeds,492.43,368.24,Karachi Supermarket #09,Karachi,Supermarket,13.171658303160578,26.343316606321157,56.44996415640248,138.70690826846047,184,96110.64,128524.23,CRITICAL_OVERSTOCK,4,Excess stock (261 units = 139 days supply); stale restock (184 days ago); stagnant demand.,Execute Clearance Markdown / Flash Promotion,false,true
ST21,SKU03622,0,47,15,2025-10-08T00:00:00.000,1.9084158884174325,NatureBlend Yogurt 1L,Dairy & Bakery,Yogurt,NatureBlend,288.6,193.42,Peshawar Hypermarket #21,Peshawar,Hypermarket,13.358911218922028,26.717822437844056,57.25247665252297,0.0,84,0.0,0.0,CRITICAL_STOCKOUT,1,Zero physical stock on hand; active unfulfilled demand (1.9 units/day).,Emergency Expedited Replenishment PO,false,false
ST12,SKU00355,342,87,30,2025-08-31T00:00:00.000,1.8798979462629979,SoftTouch Bread 500g,Dairy & Bakery,Bread,SoftTouch,144.21,94.23,Hyderabad Convenience Store #12,Hyderabad,Convenience Store,13.159285623840985,26.31857124768197,56.39693838788994,181.9247692034843,122,32226.66,49319.82,CRITICAL_OVERSTOCK,4,Excess stock (342 units = 182 days supply); stale restock (122 days ago); stagnant demand.,Execute Clearance Markdown / Flash Promotion,false,true
ST03,SKU00535,112,24,8,2025-08-21T00:00:00.000,1.8816654718800827,NutriPlus Chocolates Pack of 12,Snacks & Confectionery,Chocolates,NutriPlus,189.1,130.34,Sialkot Supermarket #03,Sialkot,Supermarket,13.171658303160578,26.343316606321157,56.44996415640248,59.521738414051995,132,14598.08,21179.2,HIGH_OVERSTOCK,5,Excess inventory (60 days of supply vs 45-day target); exceeds reorder capacity.,Freeze Replenishment & Reallocate Inventory,false,false
ST15,SKU03807,234,41,12,2025-07-12T00:00:00.000,1.8811942447156045,TrueTaste Ice Cream Pack of 6,Frozen Foods,Ice Cream,TrueTaste,347.25,265.41,Islamabad Convenience Store #15,Islamabad,Convenience Store,13.168359713009231,26.336719426018462,56.43582734146813,124.38906862346674,172,62105.94,81256.5,CRITICAL_OVERSTOCK,4,Excess stock (234 units = 124 days supply); stale restock (172 days ago); stagnant demand.,Execute Clearance Markdown / Flash Promotion,false,true
ST13,SKU00994,0,73,15,2025-08-09T00:00:00.000,1.9338713680681814,NovaFresh Home Decor 2L,Home & Kitchen,Home Decor,NovaFresh,602.13,395.46,Multan Convenience Store #13,Multan,Convenience Store,13.537099576477269,27.074199152954538,58.01614104204544,0.0,144,0.0,0.0,CRITICAL_STOCKOUT,1,Zero physical stock on hand; active unfulfilled demand (1.9 units/day).,Emergency Expedited Replenishment PO,true,false
ST04,SKU01174,288,57,13,2025-05-25T00:00:00.000,1.8798979462629979,NovaFresh Home Decor 2L,Home & Kitchen,Home Decor,NovaFresh,1964.02,1462.83,Multan Supermarket #04,Multan,Supermarket,13.159285623840985,26.31857124768197,56.39693838788994,153.1998056450394,220,421295.04,565637.76,CRITICAL_OVERSTOCK,4,Excess stock (288 units = 153 days supply); stale restock (220 days ago); stagnant demand.,Execute Clearance Markdown / Flash Promotion,false,true
ST09,SKU03504,382,70,15,2025-07-18T00:00:00.000,1.8859850316331124,NovaFresh Frozen Vegetables 1L,Frozen Foods,Frozen Vegetables,NovaFresh,847.78,576.1,Karachi Supermarket #09,Karachi,Supermarket,13.201895221431787,26.403790442863574,56.57955094899337,202.54667645438232,166,220070.2,323851.95999999996,CRITICAL_OVERSTOCK,4,Excess stock (382 units = 203 days supply); stale restock (166 days ago); stagnant demand.,Execute Clearance Markdown / Flash Promotion,false,true
ST21,SKU00589,292,58,17,2025-05-28T00:00:00.000,1.8816654718800827,NovaFresh Mobile Accessories Pack of 12,Electronics & Accessories,Mobile Accessories,NovaFresh,529.72,313.88,Peshawar Hypermarket #21,Peshawar,Hypermarket,13.171658303160578,26.343316606321157,56.44996415640248,155.18167515092128,217,91652.95999999999,154678.24000000002,CRITICAL_OVERSTOCK,4,Excess stock (292 units = 155 days supply); stale restock (217 days ago); stagnant demand.,Execute Clearance Markdown / Flash Promotion,false,true
ST05,SKU02567,298,76,28,2025-08-17T00:00:00.000,0.1,GreenValley Air Fresheners Family Pack,Home Care,Air Fresheners,GreenValley,372.0,234.63,Karachi Supermarket #05,Karachi,Supermarket,0.7000000000000001,1.4000000000000001,3.0,2980.0,136,69919.74,110856.0,CRITICAL_OVERSTOCK,4,Excess stock (298 units = 2980 days supply); stale restock (136 days ago); stagnant demand.,Execute Clearance Markdown / Flash Promotion,false,true
ST24,SKU02580,235,57,22,2025-06-22T00:00:00.000,1.822253757171369,FamilyChoice Pest Control 250g,Home Care,Pest Control,FamilyChoice,389.15,297.28,Gujranwala Convenience Store #24,Gujranwala,Convenience Store,12.755776300199583,25.511552600399167,54.667612715141075,128.96118286225052,192,69860.79999999999,91450.25,CRITICAL_OVERSTOCK,4,Excess stock (235 units = 129 days supply); stale restock (192 days ago); stagnant demand.,Execute Clearance Markdown / Flash Promotion,false,true
ST22,SKU03968,196,51,14,2025-06-24T00:00:00.000,1.843570073964641,EliteHome Soft Drinks 1L,Beverages,Soft Drinks,EliteHome,119.45,93.93,Islamabad Hypermarket #22,Islamabad,Hypermarket,12.904990517752488,25.809981035504975,55.30710221893923,106.31545975277054,190,18410.280000000002,23412.2,HIGH_OVERSTOCK,5,Excess inventory (106 days of supply vs 45-day target); exceeds reorder capacity.,Freeze Replenishment & Reallocate Inventory,false,true
ST06,SKU00954,197,43,13,2025-08-20T00:00:00.000,1.8811942447156045,PurePlus Soft Drinks Small,Beverages,Soft Drinks,PurePlus,209.16,145.35,Sukkur Hypermarket #06,Sukkur,Hypermarket,13.168359713009231,26.336719426018462,56.43582734146813,104.72071161890148,133,28633.949999999997,41204.52,HIGH_OVERSTOCK,5,Excess inventory (105 days of supply vs 45-day target); exceeds reorder capacity.,Freeze Replenishment & Reallocate Inventory,false,true
ST23,SKU02355,0,40,19,2025-08-13T00:00:00.000,3.5673610196385632,EverydayPlus Spices & Seasoning Medium,Grocery,Spices & Seasoning,EverydayPlus,321.17,198.69,Sukkur Convenience Store #23,Sukkur,Convenience Store,24.97152713746994,49.94305427493988,107.0208305891569,0.0,140,0.0,0.0,CRITICAL_STOCKOUT,1,Zero physical stock on hand; active unfulfilled demand (3.6 units/day).,Emergency Expedited Replenishment PO,false,false
ST26,SKU04612,396,95,32,2025-08-16T00:00:00.000,0.1,CleanWave Cookware 1kg,Home & Kitchen,Cookware,CleanWave,805.8,532.13,Lahore Convenience Store #26,Lahore,Convenience Store,0.7000000000000001,1.4000000000000001,3.0,3960.0,137,210723.48,319096.8,CRITICAL_OVERSTOCK,4,Excess stock (396 units = 3960 days supply); stale restock (137 days ago); stagnant demand.,Execute Clearance Markdown / Flash Promotion,false,false
ST19,SKU03633,0,81,27,2025-08-26T00:00:00.000,1.9010793409523141,SunriseFoods Soft Drinks 500ml,Beverages,Soft Drinks,SunriseFoods,118.27,78.05,Sialkot Convenience Store #19,Sialkot,Convenience Store,13.307555386666198,26.615110773332397,57.03238022856942,0.0,127,0.0,0.0,CRITICAL_STOCKOUT,1,Zero physical stock on hand; active unfulfilled demand (1.9 units/day).,Emergency Expedited Replenishment PO,true,false
