date,store_id,sku_id,daily_quantity,daily_net_revenue,daily_gross_revenue,transaction_count,is_promoted,max_discount_pct,channel_instore_txns,channel_online_txns,channel_mobile_txns,year,month,day,day_of_week,day_of_year,quarter,is_weekend,is_month_start,is_month_end,is_q4_holiday_season,is_feb_trough,sin_dow,cos_dow,sin_month,cos_month,sin_doy,cos_doy,city,store_type,store_age_years,category,subcategory,brand,unit_price,cost_price,gross_margin_amount,gross_margin_rate,promo_type,target_type,stock_on_hand,reorder_point,safety_stock,stock_to_reorder_ratio,is_initial_below_safety,is_initial_out_of_stock,lag_1,lag_7,lag_14,lag_28,rolling_mean_7,rolling_std_7,rolling_mean_14,rolling_mean_28,rolling_mean_90,demand_velocity_7_28
2022-01-04,ST01,SKU00002,2,140.76,140.76,2,0,0.0,1,0,1,2022,1,4,2,4,1,0,0,0,0,0,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,0.06875540848113941,0.9976335468520451,Quetta,Convenience Store,8.48186173853525,Dairy & Bakery,Bread,CrispKing,70.38,49.57,20.809999999999995,0.29568059107701045,No_Promotion,None,0,87,39,0.0,1,1,1,,,,,,,,,
2022-01-11,ST01,SKU00002,1,70.38,70.38,1,0,0.0,0,1,0,2022,1,11,2,11,1,0,0,0,0,0,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,0.18809941761179758,0.9821499931752291,Quetta,Convenience Store,8.48186173853525,Dairy & Bakery,Bread,CrispKing,70.38,49.57,20.809999999999995,0.29568059107701045,No_Promotion,None,0,87,39,0.0,1,1,2,,,,,,,,,
2022-01-17,ST01,SKU00002,2,140.76,140.76,1,0,0.0,1,0,0,2022,1,17,1,17,1,0,0,0,0,0,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.2882906407095177,0.9575429528116719,Quetta,Convenience Store,8.48186173853525,Dairy & Bakery,Bread,CrispKing,70.38,49.57,20.809999999999995,0.29568059107701045,No_Promotion,None,0,87,39,0.0,1,1,1,,,,,,,,,
2022-01-18,ST01,SKU00002,1,70.38,70.38,1,0,0.0,0,1,0,2022,1,18,2,18,1,0,0,0,0,0,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,0.3047192331091634,0.9524422234305676,Quetta,Convenience Store,8.48186173853525,Dairy & Bakery,Bread,CrispKing,70.38,49.57,20.809999999999995,0.29568059107701045,No_Promotion,None,0,87,39,0.0,1,1,2,,,,,,,,,
2022-01-22,ST01,SKU00002,1,70.38,70.38,1,0,0.0,0,1,0,2022,1,22,6,22,1,1,0,0,0,0,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,0.3694836834473831,0.9292372181882051,Quetta,Convenience Store,8.48186173853525,Dairy & Bakery,Bread,CrispKing,70.38,49.57,20.809999999999995,0.29568059107701045,No_Promotion,None,0,87,39,0.0,1,1,1,,,,,,,,,
2022-02-04,ST01,SKU00002,3,211.14,211.14,1,0,0.0,0,1,0,2022,2,4,5,35,1,0,0,0,0,1,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0.5663619330814524,0.8241566360566663,Quetta,Convenience Store,8.48186173853525,Dairy & Bakery,Bread,CrispKing,70.38,49.57,20.809999999999995,0.29568059107701045,No_Promotion,None,0,87,39,0.0,1,1,1,1,,,1.2857142857142858,0.4879500364742666,,,,
2022-02-08,ST01,SKU00002,4,281.52,281.52,1,0,0.0,1,0,0,2022,2,8,2,39,1,0,0,0,0,1,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,0.6216868902665478,0.7832658619336792,Quetta,Convenience Store,8.48186173853525,Dairy & Bakery,Bread,CrispKing,70.38,49.57,20.809999999999995,0.29568059107701045,No_Promotion,None,0,87,39,0.0,1,1,3,1,,,1.5714285714285714,0.7867957924694432,,,,
2022-02-16,ST01,SKU00002,1,70.38,70.38,1,0,0.0,1,0,0,2022,2,16,3,47,1,0,0,0,0,1,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,0.7232617254437388,0.6905740195722293,Quetta,Convenience Store,8.48186173853525,Dairy & Bakery,Bread,CrispKing,70.38,49.57,20.809999999999995,0.29568059107701045,No_Promotion,None,0,87,39,0.0,1,1,4,2,,,2.0,1.1547005383792517,,,,
2022-02-17,ST01,SKU00002,1,70.38,70.38,1,0,0.0,1,0,0,2022,2,17,4,48,1,0,0,0,0,1,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,0.7350336741329413,0.6780306024735382,Quetta,Convenience Store,8.48186173853525,Dairy & Bakery,Bread,CrispKing,70.38,49.57,20.809999999999995,0.29568059107701045,No_Promotion,None,0,87,39,0.0,1,1,1,1,,,1.8571428571428572,1.2149857925879117,,,,
2022-02-20,ST01,SKU00002,3,211.14,211.14,1,0,0.0,0,1,0,2022,2,20,7,51,1,1,0,0,0,1,-2.4492935982947064e-16,1.0,0.8660254037844386,0.5000000000000001,0.7690308592589181,0.6392116531380588,Quetta,Convenience Store,8.48186173853525,Dairy & Bakery,Bread,CrispKing,70.38,49.57,20.809999999999995,0.29568059107701045,No_Promotion,None,0,87,39,0.0,1,1,1,2,,,1.8571428571428572,1.2149857925879117,,,,
2022-02-25,ST01,SKU00002,4,281.52,281.52,1,0,0.0,1,0,0,2022,2,25,5,56,1,0,0,0,0,1,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0.8211001178128892,0.5707841943569036,Quetta,Convenience Store,8.48186173853525,Dairy & Bakery,Bread,CrispKing,70.38,49.57,20.809999999999995,0.29568059107701045,No_Promotion,None,0,87,39,0.0,1,1,3,1,,,2.0,1.2909944487358056,,,,
2022-03-03,ST01,SKU00002,1,70.38,70.38,1,0,0.0,0,0,1,2022,3,3,4,62,1,0,1,0,0,0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,0.8755389928586302,0.4831474640149687,Quetta,Convenience Store,8.48186173853525,Dairy & Bakery,Bread,CrispKing,70.38,49.57,20.809999999999995,0.29568059107701045,No_Promotion,None,0,87,39,0.0,1,1,4,1,,,2.4285714285714284,1.3972762620115435,,,,
2022-03-05,ST01,SKU00002,1,70.38,70.38,1,0,0.0,0,1,0,2022,3,5,6,64,1,1,0,0,0,0,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,0.8916401947968874,0.45274469960737107,Quetta,Convenience Store,8.48186173853525,Dairy & Bakery,Bread,CrispKing,70.38,49.57,20.809999999999995,0.29568059107701045,No_Promotion,None,0,87,39,0.0,1,1,1,3,1,,2.4285714285714284,1.3972762620115435,1.8571428571428572,,,
2022-03-12,ST01,SKU00002,3,211.14,211.14,1,0,0.0,1,0,0,2022,3,12,6,71,1,1,0,0,0,0,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,0.9395699859530622,0.342356891994542,Quetta,Convenience Store,8.48186173853525,Dairy & Bakery,Bread,CrispKing,70.38,49.57,20.809999999999995,0.29568059107701045,No_Promotion,None,0,87,39,0.0,1,1,1,4,1,,2.142857142857143,1.4638501094227996,1.8571428571428572,,,
2022-03-14,ST01,SKU00002,4,281.52,281.52,2,0,0.0,1,0,1,2022,3,14,1,73,1,0,0,0,0,0,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,0.9507903724625832,0.3098349038318025,Quetta,Convenience Store,8.48186173853525,Dairy & Bakery,Bread,CrispKing,70.38,49.57,20.809999999999995,0.29568059107701045,No_Promotion,None,0,87,39,0.0,1,1,3,1,2,,2.0,1.2909944487358056,2.0,,,
2022-03-17,ST01,SKU00002,1,70.38,70.38,1,0,0.0,1,0,0,2022,3,17,4,76,1,0,0,0,0,0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,0.9655071658143364,0.2603764827344581,Quetta,Convenience Store,8.48186173853525,Dairy & Bakery,Bread,CrispKing,70.38,49.57,20.809999999999995,0.29568059107701045,No_Promotion,None,0,87,39,0.0,1,1,4,1,1,,2.4285714285714284,1.3972762620115438,2.142857142857143,,,
2022-03-18,ST01,SKU00002,3,211.14,211.14,1,0,0.0,1,0,0,2022,3,18,5,77,1,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,0.969843196967294,0.24372971360968387,Quetta,Convenience Store,8.48186173853525,Dairy & Bakery,Bread,CrispKing,70.38,49.57,20.809999999999995,0.29568059107701045,No_Promotion,None,0,87,39,0.0,1,1,1,3,2,,2.4285714285714284,1.3972762620115438,2.142857142857143,,,
2022-03-21,ST01,SKU00002,1,70.38,70.38,1,0,0.0,0,0,1,2022,3,21,1,80,1,0,0,0,0,0,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,0.981124629771712,0.19337647441020586,Quetta,Convenience Store,8.48186173853525,Dairy & Bakery,Bread,CrispKing,70.38,49.57,20.809999999999995,0.29568059107701045,No_Promotion,None,0,87,39,0.0,1,1,3,4,1,,2.4285714285714284,1.3972762620115438,2.2142857142857144,,,
2022-03-24,ST01,SKU00002,3,211.14,211.14,1,0,0.0,0,1,0,2022,3,24,4,83,1,0,0,0,0,0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,0.9897936029670716,0.14250832791617088,Quetta,Convenience Store,8.48186173853525,Dairy & Bakery,Bread,CrispKing,70.38,49.57,20.809999999999995,0.29568059107701045,No_Promotion,None,0,87,39,0.0,1,1,1,1,1,,2.0,1.2909944487358056,2.2142857142857144,,,
2022-03-28,ST01,SKU00002,1,70.38,70.38,1,0,0.0,1,0,0,2022,3,28,1,87,1,0,0,1,0,0,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,0.9972495210773451,0.07411742515094437,Quetta,Convenience Store,8.48186173853525,Dairy & Bakery,Bread,CrispKing,70.38,49.57,20.809999999999995,0.29568059107701045,No_Promotion,None,0,87,39,0.0,1,1,3,1,3,,2.2857142857142856,1.2535663410560174,2.357142857142857,,,
2022-03-31,ST01,SKU00002,1,70.38,70.38,1,0,0.0,1,0,0,2022,3,31,4,90,1,0,0,1,0,0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,0.9997451236925734,0.022576263041545485,Quetta,Convenience Store,8.48186173853525,Dairy & Bakery,Bread,CrispKing,70.38,49.57,20.809999999999995,0.29568059107701045,No_Promotion,None,0,87,39,0.0,1,1,1,3,4,,2.2857142857142856,1.2535663410560176,2.2142857142857144,,,
2022-04-04,ST01,SKU00002,4,281.52,281.52,1,0,0.0,1,0,0,2022,4,4,1,94,2,0,0,0,0,0,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,0.9989315138848577,-0.046215046983708354,Quetta,Convenience Store,8.48186173853525,Dairy & Bakery,Bread,CrispKing,70.38,49.57,20.809999999999995,0.29568059107701045,No_Promotion,None,0,87,39,0.0,1,1,1,4,1,,2.0,1.2909944487358056,2.0,,,
2022-04-10,ST01,SKU00002,1,70.38,70.38,1,0,0.0,0,1,0,2022,4,10,7,100,2,1,0,0,0,0,-2.4492935982947064e-16,1.0,0.8660254037844387,-0.4999999999999998,0.9888537064205885,-0.1488903868564548,Quetta,Convenience Store,8.48186173853525,Dairy & Bakery,Bread,CrispKing,70.38,49.57,20.809999999999995,0.29568059107701045,No_Promotion,None,0,87,39,0.0,1,1,4,1,1,,2.0,1.2909944487358056,2.2142857142857144,,,
2022-04-13,ST01,SKU00002,3,211.14,211.14,1,0,0.0,1,0,0,2022,4,13,3,103,2,0,0,0,0,0,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,0.9798567700958665,-0.1997015525660636,Quetta,Convenience Store,8.48186173853525,Dairy & Bakery,Bread,CrispKing,70.38,49.57,20.809999999999995,0.29568059107701045,No_Promotion,None,0,87,39,0.0,1,1,1,3,3,,2.0,1.2909944487358056,2.2142857142857144,,,
2022-04-15,ST01,SKU00002,1,70.38,70.38,1,0,0.0,0,0,1,2022,4,15,5,105,2,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,0.9724075561219968,-0.23328854407545518,Quetta,Convenience Store,8.48186173853525,Dairy & Bakery,Bread,CrispKing,70.38,49.57,20.809999999999995,0.29568059107701045,No_Promotion,None,0,87,39,0.0,1,1,3,1,4,,2.0,1.2909944487358056,2.2142857142857144,,,
2022-04-17,ST01,SKU00002,2,140.76,140.76,1,0,0.0,0,1,0,2022,4,17,7,107,2,1,0,0,0,0,-2.4492935982947064e-16,1.0,0.8660254037844387,-0.4999999999999998,0.9638074231367307,-0.26659942067929354,Quetta,Convenience Store,8.48186173853525,Dairy & Bakery,Bread,CrispKing,70.38,49.57,20.809999999999995,0.29568059107701045,No_Promotion,None,0,87,39,0.0,1,1,1,3,1,,2.0,1.2909944487358056,2.0,,,
2022-04-20,ST01,SKU00002,3,211.14,211.14,1,0,0.0,1,0,0,2022,4,20,3,110,2,0,0,0,0,0,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,0.9487718864399473,-0.31596187665790293,Quetta,Convenience Store,8.48186173853525,Dairy & Bakery,Bread,CrispKing,70.38,49.57,20.809999999999995,0.29568059107701045,No_Promotion,None,0,87,39,0.0,1,1,2,1,1,1,1.8571428571428572,1.2149857925879117,2.0714285714285716,1.9642857142857142,,0.945406415673384
2022-04-25,ST01,SKU00002,3,211.14,211.14,1,0,0.0,1,0,0,2022,4,25,1,115,2,0,0,0,0,0,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,0.9181214482844365,-0.39629913726891797,Quetta,Convenience Store,8.48186173853525,Dairy & Bakery,Bread,CrispKing,70.38,49.57,20.809999999999995,0.29568059107701045,No_Promotion,None,0,87,39,0.0,1,1,3,1,3,1,2.142857142857143,1.2149857925879117,2.2142857142857144,2.0357142857142856,,1.0525798732693832
2022-04-28,ST01,SKU00002,1,70.38,70.38,1,0,0.0,1,0,0,2022,4,28,4,118,2,0,0,1,0,0,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,0.8964562582905575,-0.44313223418263453,Quetta,Convenience Store,8.48186173853525,Dairy & Bakery,Bread,CrispKing,70.38,49.57,20.809999999999995,0.29568059107701045,No_Promotion,None,0,87,39,0.0,1,1,3,4,4,2,2.4285714285714284,1.1338934190276817,2.2142857142857144,2.107142857142857,,1.1524876785508482
2022-05-05,ST01,SKU00002,1,70.38,70.38,1,0,0.0,0,1,0,2022,5,5,4,125,2,0,0,0,0,0,-0.433883739117558,-0.9009688679024191,0.5000000000000003,-0.8660254037844385,0.8367329140344923,-0.5476112038402308,Quetta,Convenience Store,8.48186173853525,Dairy & Bakery,Bread,CrispKing,70.38,49.57,20.809999999999995,0.29568059107701045,No_Promotion,None,0,87,39,0.0,1,1,1,1,1,1,2.0,1.0,2.0,2.0714285714285716,,0.9654706324522263
2022-05-07,ST01,SKU00002,3,211.14,211.14,1,0,0.0,1,0,0,2022,5,7,6,127,2,1,0,0,0,0,-0.7818314824680299,0.6234898018587334,0.5000000000000003,-0.8660254037844385,0.8174009818249189,-0.5760691233798758,Quetta,Convenience Store,8.48186173853525,Dairy & Bakery,Bread,CrispKing,70.38,49.57,20.809999999999995,0.29568059107701045,No_Promotion,None,0,87,39,0.0,1,1,1,3,3,2,2.0,1.0,2.0,2.0714285714285716,,0.9654706324522263
2022-05-13,ST01,SKU00002,3,211.14,211.14,1,0,0.0,1,0,0,2022,5,13,5,133,2,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.5000000000000003,-0.8660254037844385,0.753697664392914,-0.6572212950663319,Quetta,Convenience Store,8.48186173853525,Dairy & Bakery,Bread,CrispKing,70.38,49.57,20.809999999999995,0.29568059107701045,No_Promotion,None,0,87,39,0.0,1,1,3,1,1,1,2.0,1.0,2.0,2.107142857142857,,0.9491074999830516
2022-05-15,ST01,SKU00002,3,211.14,211.14,2,0,0.0,0,2,0,2022,5,15,7,135,2,1,0,0,0,0,-2.4492935982947064e-16,1.0,0.5000000000000003,-0.8660254037844385,0.7306444969184916,-0.6827580970759147,Quetta,Convenience Store,8.48186173853525,Dairy & Bakery,Bread,CrispKing,70.38,49.57,20.809999999999995,0.29568059107701045,No_Promotion,None,0,87,39,0.0,1,1,3,2,3,1,2.2857142857142856,0.9511897312113419,2.142857142857143,2.1785714285714284,,1.0491321709823156
2022-05-17,ST01,SKU00002,5,351.9,351.9,1,0,0.0,1,0,0,2022,5,17,2,137,2,0,0,0,0,0,0.9749279121818236,-0.22252093395631434,0.5000000000000003,-0.8660254037844385,0.7067265555776158,-0.7074868024503348,Quetta,Convenience Store,8.48186173853525,Dairy & Bakery,Bread,CrispKing,70.38,49.57,20.809999999999995,0.29568059107701045,No_Promotion,None,0,87,39,0.0,1,1,3,3,1,3,2.4285714285714284,0.9759000729485331,2.142857142857143,2.25,,1.0793171097157586
2022-05-19,ST01,SKU00002,2,140.76,140.76,1,0,0.0,0,1,0,2022,5,19,4,139,2,0,0,0,0,0,-0.433883739117558,-0.9009688679024191,0.5000000000000003,-0.8660254037844385,0.6819721490904629,-0.7313781428679254,Quetta,Convenience Store,8.48186173853525,Dairy & Bakery,Bread,CrispKing,70.38,49.57,20.809999999999995,0.29568059107701045,No_Promotion,None,0,87,39,0.0,1,1,5,3,1,4,2.7142857142857144,1.3801311186847085,2.4285714285714284,2.3214285714285716,,1.1691804045364198
2022-05-30,ST01,SKU00002,8,322.06,563.04,2,1,42.8,2,0,0,2022,5,30,1,150,2,0,0,1,0,0,0.7818314824680298,0.6234898018587336,0.5000000000000003,-0.8660254037844385,0.5322271388474397,-0.8466016020976267,Quetta,Convenience Store,8.48186173853525,Dairy & Bakery,Bread,CrispKing,70.38,49.57,20.809999999999995,0.29568059107701045,Percentage Discount,All,0,87,39,0.0,1,1,2,1,4,1,2.5714285714285716,1.3972762620115438,2.5,2.25,,1.1428063514637445
2022-06-08,ST01,SKU00002,1,40.26,70.38,1,1,42.8,1,0,0,2022,6,8,3,159,2,0,0,0,0,0,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,0.3953117887649151,-0.9185469991587165,Quetta,Convenience Store,8.48186173853525,Dairy & Bakery,Bread,CrispKing,70.38,49.57,20.809999999999995,0.29568059107701045,Percentage Discount,All,0,87,39,0.0,1,1,8,1,1,1,3.5714285714285716,2.29906813420444,2.7857142857142856,2.5,,1.4285142879999084
2022-06-11,ST01,SKU00002,3,120.77000000000001,211.14,2,1,42.8,1,1,0,2022,6,11,6,162,2,1,0,0,0,0,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,0.3474028211842774,-0.9377159910299093,Quetta,Convenience Store,8.48186173853525,Dairy & Bakery,Bread,CrispKing,70.38,49.57,20.809999999999995,0.29568059107701045,Percentage Discount,All,0,87,39,0.0,1,1,1,3,3,3,3.5714285714285716,2.29906813420444,2.7857142857142856,2.5,,1.4285142879999084
2022-06-12,ST01,SKU00002,3,120.77,211.14,1,1,42.8,1,0,0,2022,6,12,7,163,2,1,0,0,0,0,-2.4492935982947064e-16,1.0,1.2246467991473532e-16,-1.0,0.3312212278016865,-0.9435531242349544,Quetta,Convenience Store,8.48186173853525,Dairy & Bakery,Bread,CrispKing,70.38,49.57,20.809999999999995,0.29568059107701045,Percentage Discount,All,0,87,39,0.0,1,1,3,3,1,4,3.5714285714285716,2.29906813420444,2.7857142857142856,2.5,,1.4285142879999084
2022-06-15,ST01,SKU00002,5,201.29,351.9,1,1,42.8,1,0,0,2022,6,15,3,166,2,0,0,0,0,0,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,0.2821076626819194,-0.9593827529490743,Quetta,Convenience Store,8.48186173853525,Dairy & Bakery,Bread,CrispKing,70.38,49.57,20.809999999999995,0.29568059107701045,Percentage Discount,All,0,87,39,0.0,1,1,3,3,2,1,3.5714285714285716,2.29906813420444,2.9285714285714284,2.4642857142857144,,1.449216553531161
2022-06-16,ST01,SKU00002,2,80.51,140.76,1,1,42.8,1,0,0,2022,6,16,4,167,2,0,0,0,0,0,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,0.26556302780405594,-0.9640935007889755,Quetta,Convenience Store,8.48186173853525,Dairy & Bakery,Bread,CrispKing,70.38,49.57,20.809999999999995,0.29568059107701045,Percentage Discount,All,0,87,39,0.0,1,1,5,5,3,1,3.857142857142857,2.340126166724879,3.142857142857143,2.607142857142857,,1.4793953108647886
2022-06-25,ST01,SKU00002,1,70.38,70.38,1,0,0.0,0,0,1,2022,6,25,6,176,2,1,0,0,0,0,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,0.11371951458594969,-0.9935128947338007,Quetta,Convenience Store,8.48186173853525,Dairy & Bakery,Bread,CrispKing,70.38,49.57,20.809999999999995,0.29568059107701045,No_Promotion,None,0,87,39,0.0,1,1,2,2,3,3,3.4285714285714284,2.370453040886408,3.0714285714285716,2.642857142857143,,1.2972482122298075
2022-07-01,ST01,SKU00002,4,281.52,281.52,1,0,0.0,1,0,0,2022,7,1,5,182,3,0,1,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,0.010751307763522374,-0.9999422030204416,Quetta,Convenience Store,8.48186173853525,Dairy & Bakery,Bread,CrispKing,70.38,49.57,20.809999999999995,0.29568059107701045,No_Promotion,None,0,87,39,0.0,1,1,1,8,1,4,3.2857142857142856,2.4976179127511156,2.9285714285714284,2.5714285714285716,,1.2777280883521194
2022-07-03,ST01,SKU00002,3,211.14,211.14,1,0,0.0,1,0,0,2022,7,3,7,184,3,1,1,0,0,0,-2.4492935982947064e-16,1.0,-0.4999999999999997,-0.8660254037844388,-0.023651127245231586,-0.9997202729664083,Quetta,Convenience Store,8.48186173853525,Dairy & Bakery,Bread,CrispKing,70.38,49.57,20.809999999999995,0.29568059107701045,No_Promotion,None,0,87,39,0.0,1,1,4,1,1,1,2.7142857142857144,1.4960264830861911,3.142857142857143,2.5714285714285716,,1.0555145077691421
2022-07-06,ST01,SKU00002,4,281.52,281.52,1,0,0.0,0,1,0,2022,7,6,3,187,3,0,0,0,0,0,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,-0.07518957641475855,-0.9971692572470178,Quetta,Convenience Store,8.48186173853525,Dairy & Bakery,Bread,CrispKing,70.38,49.57,20.809999999999995,0.29568059107701045,No_Promotion,None,0,87,39,0.0,1,1,3,3,3,3,3.0,1.2909944487358054,3.2857142857142856,2.642857142857143,,1.1350921857010816
2022-07-08,ST01,SKU00002,1,70.38,70.38,1,0,0.0,0,1,0,2022,7,8,5,189,3,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,-0.10944576864891556,-0.993992768446958,Quetta,Convenience Store,8.48186173853525,Dairy & Bakery,Bread,CrispKing,70.38,49.57,20.809999999999995,0.29568059107701045,No_Promotion,None,0,87,39,0.0,1,1,4,3,3,1,3.142857142857143,1.3451854182690985,3.357142857142857,2.6785714285714284,,1.1732895305241937
2022-07-09,ST01,SKU00002,3,211.14,211.14,1,0,0.0,0,0,1,2022,7,9,6,190,3,1,0,0,0,0,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,-0.12652781683868314,-0.9919630595773397,Quetta,Convenience Store,8.48186173853525,Dairy & Bakery,Bread,CrispKing,70.38,49.57,20.809999999999995,0.29568059107701045,No_Promotion,None,0,87,39,0.0,1,1,1,5,3,3,2.857142857142857,1.5735915849388862,3.2142857142857144,2.6785714285714284,,1.0666268459310853
2022-07-11,ST01,SKU00002,4,281.52,281.52,2,0,0.0,0,0,2,2022,7,11,1,192,3,0,0,0,0,0,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,-0.16057454459499376,-0.9870237158387383,Quetta,Convenience Store,8.48186173853525,Dairy & Bakery,Bread,CrispKing,70.38,49.57,20.809999999999995,0.29568059107701045,No_Promotion,None,0,87,39,0.0,1,1,3,2,5,1,2.5714285714285716,1.2724180205607034,3.2142857142857144,2.6785714285714284,,0.9599641613379768
2022-07-16,ST01,SKU00002,3,211.14,211.14,1,0,0.0,1,0,0,2022,7,16,6,197,3,1,0,0,0,0,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,-0.24477230089725957,-0.9695805901076308,Quetta,Convenience Store,8.48186173853525,Dairy & Bakery,Bread,CrispKing,70.38,49.57,20.809999999999995,0.29568059107701045,No_Promotion,None,0,87,39,0.0,1,1,4,1,2,1,2.857142857142857,1.3451854182690983,3.142857142857143,2.7857142857142856,,1.025604209079674
2022-07-22,ST01,SKU00002,2,140.76,140.76,1,0,0.0,1,0,0,2022,7,22,5,203,3,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,-0.34336687399638804,-0.939201357453208,Quetta,Convenience Store,8.48186173853525,Dairy & Bakery,Bread,CrispKing,70.38,49.57,20.809999999999995,0.29568059107701045,No_Promotion,None,0,87,39,0.0,1,1,3,4,8,4,3.142857142857143,1.0690449676496976,3.2142857142857144,2.857142857142857,,1.0999615013474526
2022-07-31,ST01,SKU00002,1,70.38,70.38,1,0,0.0,0,1,0,2022,7,31,7,212,3,1,0,1,0,0,-2.4492935982947064e-16,1.0,-0.4999999999999997,-0.8660254037844388,-0.48408852163897587,-0.8750190302029955,Quetta,Convenience Store,8.48186173853525,Dairy & Bakery,Bread,CrispKing,70.38,49.57,20.809999999999995,0.29568059107701045,No_Promotion,None,0,87,39,0.0,1,1,2,3,1,1,2.857142857142857,1.0690449676496976,2.7857142857142856,2.7857142857142856,,1.025604209079674
2022-08-02,ST01,SKU00002,7,492.65999999999997,492.65999999999997,2,0,0.0,0,2,0,2022,8,2,2,214,3,0,1,0,0,0,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004,-0.5139010013093103,-0.8578494977869301,Quetta,Convenience Store,8.48186173853525,Dairy & Bakery,Bread,CrispKing,70.38,49.57,20.809999999999995,0.29568059107701045,No_Promotion,None,0,87,39,0.0,1,1,1,4,3,3,2.5714285714285716,1.2724180205607036,2.7857142857142856,2.7857142857142856,,0.9230437881717067
